PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
23;SO64202   ;1;EUR 179;EUR 35,34;0.23000
18;SO65336   ;7;EUR 1299,99;EUR 66,95;0.23000
20;SO65373   ;3;EUR 819;EUR 81,65;0.23000
9;SO59852   ;5;EUR 503,96;EUR 39,27;0.23000
19;SO60393   ;6;EUR 103,54;EUR 82,09;0.23000
11;SO63314   ;9;EUR 433,33;EUR 58,88;0.23000
15;SO60225   ;8;EUR 588;EUR 35,06;0.23000
15;SO61063   ;8;EUR 588;EUR 42,59;0.23000
22;SO61673   ;6;EUR 1306;EUR 41,8;0.23000
17;SO61780   ;10;EUR 469;EUR 55,39;0.23000
25;SO63073   ;8;EUR 159,99;EUR 35,26;0.23000
24;SO63461   ;10;EUR 1495,53;EUR 85,13;0.23000
16;SO63705   ;10;EUR 780;EUR 72,09;0.23000
19;SO64693   ;6;EUR 103,54;EUR 84,41;0.23000
9;SO65895   ;10;EUR 503,96;EUR 47,64;0.23000
9;SO67351   ;6;EUR 503,96;EUR 62,31;0.23000
15;SO67408   ;7;EUR 588;EUR 33,48;0.23000
27;SO60150   ;1;EUR 845,37;EUR 75,4;0.23000
11;SO60195   ;2;EUR 433,33;EUR 65,36;0.23000
16;SO62363   ;2;EUR 780;EUR 47,37;0.23000
9;SO63076   ;9;EUR 503,96;EUR 39,21;0.23000
9;SO64797   ;6;EUR 503,96;EUR 54,44;0.23000
19;SO64871   ;2;EUR 103,54;EUR 50,5;0.23000
19;SO65016   ;10;EUR 103,54;EUR 73,01;0.23000
18;SO65542   ;9;EUR 1299,99;EUR 81,85;0.23000
12;SO65618   ;2;EUR 299,99;EUR 61,44;0.23000
27;SO66581   ;1;EUR 845,37;EUR 57,98;0.23000
22;SO67217   ;3;EUR 1306;EUR 64,28;0.23000
11;SO59480   ;8;EUR 433,33;EUR 72,1;0.23000
9;SO59527   ;2;EUR 503,96;EUR 45,98;0.23000
25;SO60586   ;5;EUR 159,99;EUR 76,46;0.23000
13;SO62170   ;2;EUR 399;EUR 57,89;0.23000
24;SO66289   ;3;EUR 1495,53;EUR 43,83;0.23000
15;SO66938   ;5;EUR 588;EUR 31,12;0.23000
20;SO59672   ;5;EUR 819;EUR 49,78;0.23000
24;SO59913   ;10;EUR 1495,53;EUR 78,84;0.23000
8;SO60871   ;3;EUR 1954,74;EUR 38,62;0.23000
25;SO61564   ;4;EUR 159,99;EUR 61,53;0.23000
13;SO62039   ;2;EUR 399;EUR 50,91;0.23000
11;SO63696   ;5;EUR 433,33;EUR 70,21;0.23000
27;SO63877   ;6;EUR 845,37;EUR 33,92;0.46000
13;SO64320   ;3;EUR 399;EUR 42,38;0.23000
26;SO65491   ;3;EUR 184,9;EUR 35,18;0.23000
26;SO65748   ;1;EUR 184,9;EUR 31,75;0.23000
13;SO66744   ;4;EUR 399;EUR 80,79;0.23000
10;SO59602   ;9;EUR 1490;EUR 53,03;0.23000
10;SO60393   ;9;EUR 1490;EUR 38,18;0.23000
28;SO60670   ;4;EUR 970;EUR 83,1;0.23000
17;SO61877   ;1;EUR 469;EUR 44,44;0.23000
18;SO62602   ;5;EUR 1299,99;EUR 35,27;0.23000
26;SO62696   ;4;EUR 184,9;EUR 43,53;0.23000
29;SO63105   ;8;EUR 41,26;EUR 60,57;0.23000
27;SO63314   ;4;EUR 845,37;EUR 37,59;0.23000
11;SO66137   ;6;EUR 433,33;EUR 75,62;0.23000
18;SO59354   ;5;EUR 1299,99;EUR 37,62;0.23000
8;SO60438   ;10;EUR 1954,74;EUR 73,19;0.23000
15;SO61334   ;6;EUR 588;EUR 47,1;0.23000
14;SO62775   ;9;EUR 679,99;EUR 45,18;0.23000
13;SO65430   ;2;EUR 399;EUR 59,48;0.23000
19;SO65846   ;3;EUR 103,54;EUR 75,04;0.23000
16;SO66518   ;3;EUR 780;EUR 36,74;0.23000
25;SO66807   ;9;EUR 159,99;EUR 47,72;0.23000
21;SO67367   ;10;EUR 1159;EUR 80,43;0.23000
8;SO60191   ;9;EUR 1954,74;EUR 38,46;0.23000
22;SO60563   ;3;EUR 1306;EUR 42,77;0.23000
22;SO60893   ;6;EUR 1306;EUR 46,66;0.46000
10;SO62428   ;8;EUR 1490;EUR 59,39;0.23000
20;SO64221   ;3;EUR 819;EUR 47,98;0.23000
15;SO64872   ;7;EUR 588;EUR 33,42;0.23000
9;SO67228   ;10;EUR 503,96;EUR 60,7;0.23000
12;SO67387   ;6;EUR 299,99;EUR 38,86;0.23000
13;SO59541   ;5;EUR 399;EUR 60,01;0.23000
26;SO60118   ;4;EUR 184,9;EUR 67,6;0.23000
24;SO60203   ;6;EUR 1495,53;EUR 53,81;0.23000
22;SO60666   ;9;EUR 1306;EUR 78,43;0.23000
13;SO61058   ;10;EUR 399;EUR 34,97;0.23000
14;SO64060   ;4;EUR 679,99;EUR 59,81;0.23000
16;SO65092   ;5;EUR 780;EUR 63,01;0.23000
10;SO65462   ;10;EUR 1490;EUR 70,6;0.23000
11;SO65711   ;7;EUR 433,33;EUR 80,66;0.23000
9;SO66489   ;2;EUR 503,96;EUR 37,02;0.23000
9;SO66845   ;7;EUR 503,96;EUR 80,2;0.23000
13;SO60184   ;6;EUR 399;EUR 71,19;0.23000
18;SO61292   ;3;EUR 1299,99;EUR 50,93;0.23000
25;SO61944   ;8;EUR 159,99;EUR 42,96;0.23000
28;SO65479   ;10;EUR 970;EUR 34,98;0.23000
25;SO65863   ;9;EUR 159,99;EUR 53,37;0.23000
22;SO60442   ;1;EUR 1306;EUR 84,44;0.23000
19;SO60545   ;10;EUR 103,54;EUR 83,09;0.23000
23;SO61055   ;2;EUR 179;EUR 71,67;0.23000
8;SO65336   ;9;EUR 1954,74;EUR 84,67;0.23000
26;SO67187   ;3;EUR 184,9;EUR 54,05;0.23000
11;SO60670   ;6;EUR 433,33;EUR 35,69;0.23000
26;SO62056   ;8;EUR 184,9;EUR 50,36;0.23000
14;SO62195   ;10;EUR 679,99;EUR 71,11;0.23000
19;SO63828   ;1;EUR 103,54;EUR 35,22;0.23000
28;SO64304   ;8;EUR 970;EUR 72,27;0.23000
23;SO64474   ;9;EUR 179;EUR 33,1;0.23000
28;SO66518   ;5;EUR 970;EUR 84,36;0.23000
9;SO66539   ;5;EUR 503,96;EUR 62,78;0.23000
27;SO66971   ;7;EUR 845,37;EUR 31,68;0.23000
27;SO59913   ;2;EUR 845,37;EUR 83,28;0.23000
21;SO60242   ;9;EUR 1159;EUR 83,41;0.23000
17;SO60740   ;9;EUR 469;EUR 33,24;0.23000
26;SO61503   ;9;EUR 184,9;EUR 81,84;0.23000
24;SO62164   ;1;EUR 1495,53;EUR 50,01;0.23000
25;SO62390   ;8;EUR 159,99;EUR 40,84;0.23000
20;SO62989   ;6;EUR 819;EUR 82,41;0.23000
13;SO65373   ;6;EUR 399;EUR 43,09;0.23000
20;SO66462   ;6;EUR 819;EUR 61,71;0.23000
22;SO60576   ;9;EUR 1306;EUR 65,55;0.23000
8;SO62775   ;7;EUR 1954,74;EUR 71,39;0.23000
20;SO64673   ;2;EUR 819;EUR 50,31;0.46000
10;SO65983   ;7;EUR 1490;EUR 35,39;0.23000
13;SO66182   ;4;EUR 399;EUR 32,18;0.23000
21;SO66441   ;6;EUR 1159;EUR 50,93;0.23000
18;SO66539   ;6;EUR 1299,99;EUR 53,72;0.23000
24;SO61727   ;7;EUR 1495,53;EUR 50,79;0.23000
8;SO61932   ;6;EUR 1954,74;EUR 31,86;0.23000
18;SO62901   ;2;EUR 1299,99;EUR 83,58;0.23000
19;SO63894   ;9;EUR 103,54;EUR 58,78;0.23000
20;SO64106   ;5;EUR 819;EUR 49,43;0.23000
25;SO64531   ;6;EUR 159,99;EUR 52,8;0.23000
12;SO65545   ;7;EUR 299,99;EUR 64,84;0.23000
20;SO65811   ;8;EUR 819;EUR 83,26;0.23000
11;SO66151   ;9;EUR 433,33;EUR 49,51;0.23000
22;SO60162   ;5;EUR 1306;EUR 33,56;0.23000
19;SO61135   ;10;EUR 103,54;EUR 84,94;0.23000
14;SO61280   ;10;EUR 679,99;EUR 35,93;0.23000
27;SO61292   ;4;EUR 845,37;EUR 85,86;0.23000
29;SO61388   ;10;EUR 41,26;EUR 68,69;0.23000
14;SO62248   ;9;EUR 679,99;EUR 62,48;0.23000
14;SO63006   ;4;EUR 679,99;EUR 65,34;0.23000
17;SO64739   ;10;EUR 469;EUR 49,33;0.23000
15;SO64805   ;5;EUR 588;EUR 44,29;0.23000
19;SO59632   ;5;EUR 103,54;EUR 72,88;0.23000
25;SO59668   ;5;EUR 159,99;EUR 74,74;0.23000
8;SO61990   ;4;EUR 1954,74;EUR 49,45;0.23000
19;SO64015   ;8;EUR 103,54;EUR 66,65;0.23000
19;SO64420   ;5;EUR 103,54;EUR 64,78;0.23000
21;SO66716   ;4;EUR 1159;EUR 67,71;0.23000
11;SO66938   ;3;EUR 433,33;EUR 61,55;0.23000
16;SO62946   ;1;EUR 780;EUR 48,87;0.23000
19;SO63508   ;2;EUR 103,54;EUR 74,38;0.23000
18;SO64573   ;10;EUR 1299,99;EUR 31,47;0.23000
22;SO64757   ;4;EUR 1306;EUR 50,65;0.23000
25;SO64825   ;3;EUR 159,99;EUR 35,43;0.23000
15;SO64900   ;8;EUR 588;EUR 70,11;0.23000
14;SO65661   ;9;EUR 679,99;EUR 57,38;0.23000
13;SO66580   ;6;EUR 399;EUR 40,16;0.23000
17;SO66646   ;4;EUR 469;EUR 73,06;0.23000
15;SO66825   ;3;EUR 588;EUR 47,43;0.23000
9;SO59551   ;5;EUR 503,96;EUR 33,69;0.23000
18;SO60513   ;2;EUR 1299,99;EUR 38,66;0.23000
14;SO60965   ;2;EUR 679,99;EUR 47,83;0.23000
25;SO61909   ;2;EUR 159,99;EUR 80,73;0.23000
17;SO61938   ;1;EUR 469;EUR 37,58;0.23000
13;SO62217   ;1;EUR 399;EUR 80,86;0.23000
29;SO62423   ;7;EUR 41,26;EUR 84,16;0.23000
21;SO62602   ;5;EUR 1159;EUR 34,31;0.23000
19;SO62717   ;4;EUR 103,54;EUR 83,61;0.23000
20;SO65398   ;10;EUR 819;EUR 43,14;0.23000
19;SO66668   ;4;EUR 103,54;EUR 56,02;0.23000
9;SO60203   ;6;EUR 503,96;EUR 74,5;0.23000
14;SO61369   ;7;EUR 679,99;EUR 51,41;0.23000
24;SO61778   ;8;EUR 1495,53;EUR 59,61;0.23000
8;SO67228   ;9;EUR 1954,74;EUR 53,48;0.23000
8;SO61166   ;7;EUR 1954,74;EUR 56,08;0.23000
26;SO64139   ;3;EUR 184,9;EUR 45,36;0.23000
11;SO64373   ;6;EUR 433,33;EUR 72,77;0.23000
12;SO66392   ;10;EUR 299,99;EUR 79,17;0.23000
21;SO66733   ;10;EUR 1159;EUR 47,33;0.23000
20;SO66710   ;2;EUR 819;EUR 79,97;0.23000
27;SO59971   ;8;EUR 845,37;EUR 50,3;0.23000
23;SO62396   ;4;EUR 179;EUR 44,83;0.23000
27;SO65895   ;4;EUR 845,37;EUR 78,62;0.23000
19;SO67040   ;2;EUR 103,54;EUR 64,71;0.23000
11;SO59541   ;7;EUR 433,33;EUR 78,15;0.23000
10;SO61109   ;7;EUR 1490;EUR 65,76;0.23000
25;SO64756   ;5;EUR 159,99;EUR 35,98;0.23000
13;SO65328   ;4;EUR 399;EUR 59,27;0.23000
13;SO65748   ;7;EUR 399;EUR 65,18;0.23000
20;SO59863   ;10;EUR 819;EUR 43,34;0.23000
12;SO60320   ;10;EUR 299,99;EUR 36,15;0.23000
26;SO60506   ;4;EUR 184,9;EUR 78,47;0.23000
10;SO62492   ;3;EUR 1490;EUR 47,72;0.23000
25;SO63376   ;7;EUR 159,99;EUR 33,34;0.23000
29;SO63448   ;2;EUR 41,26;EUR 61,44;0.23000
22;SO63664   ;8;EUR 1306;EUR 74,72;0.23000
27;SO65106   ;7;EUR 845,37;EUR 68,84;0.23000
8;SO66837   ;8;EUR 1954,74;EUR 49,16;0.23000
23;SO59363   ;4;EUR 179;EUR 43,31;0.23000
11;SO60148   ;9;EUR 433,33;EUR 85,21;0.23000
24;SO60576   ;2;EUR 1495,53;EUR 84,84;0.23000
19;SO61780   ;10;EUR 103,54;EUR 74,41;0.23000
9;SO62775   ;8;EUR 503,96;EUR 53,26;0.23000
29;SO64877   ;6;EUR 41,26;EUR 52,64;0.23000
18;SO65376   ;9;EUR 1299,99;EUR 81,59;0.23000
19;SO59354   ;9;EUR 103,54;EUR 68,43;0.23000
28;SO59569   ;6;EUR 970;EUR 77,69;0.23000
27;SO61354   ;3;EUR 845,37;EUR 70,8;0.23000
22;SO61439   ;7;EUR 1306;EUR 74,92;0.46000
28;SO62321   ;1;EUR 970;EUR 62,44;0.23000
27;SO62913   ;10;EUR 845,37;EUR 57,2;0.23000
12;SO63983   ;6;EUR 299,99;EUR 79,54;0.23000
17;SO64866   ;7;EUR 469;EUR 81,59;0.23000
27;SO65882   ;10;EUR 845,37;EUR 74,39;0.23000
28;SO65903   ;1;EUR 970;EUR 49,22;0.23000
26;SO66288   ;5;EUR 184,9;EUR 77,08;0.23000
10;SO66971   ;1;EUR 1490;EUR 66,79;0.23000
26;SO67408   ;8;EUR 184,9;EUR 39,71;0.23000
14;SO60225   ;2;EUR 679,99;EUR 68,88;0.23000
14;SO61639   ;4;EUR 679,99;EUR 54,09;0.23000
21;SO62527   ;5;EUR 1159;EUR 40,3;0.23000
15;SO63671   ;7;EUR 588;EUR 72,7;0.23000
23;SO63857   ;7;EUR 179;EUR 84,83;0.23000
11;SO64200   ;9;EUR 433,33;EUR 56,02;0.23000
18;SO65574   ;3;EUR 1299,99;EUR 64;0.23000
8;SO65757   ;4;EUR 1954,74;EUR 62,63;0.23000
9;SO66699   ;10;EUR 503,96;EUR 59,3;0.23000
14;SO60146   ;2;EUR 679,99;EUR 77,53;0.23000
18;SO60286   ;5;EUR 1299,99;EUR 32,66;0.23000
17;SO61109   ;9;EUR 469;EUR 36,14;0.23000
29;SO62940   ;6;EUR 41,26;EUR 83,29;0.23000
16;SO63628   ;5;EUR 780;EUR 56,27;0.23000
8;SO64639   ;5;EUR 1954,74;EUR 80,31;0.23000
25;SO66951   ;7;EUR 159,99;EUR 31,36;0.23000
22;SO60438   ;7;EUR 1306;EUR 80,53;0.23000
25;SO62157   ;3;EUR 159,99;EUR 31,76;0.23000
16;SO66795   ;1;EUR 780;EUR 84,35;0.23000
24;SO67118   ;4;EUR 1495,53;EUR 39,65;0.23000
18;SO59449   ;6;EUR 1299,99;EUR 67,27;0.23000
28;SO60183   ;5;EUR 970;EUR 36,4;0.23000
27;SO60763   ;6;EUR 845,37;EUR 46,31;0.23000
27;SO61008   ;5;EUR 845,37;EUR 53,32;0.23000
12;SO62747   ;2;EUR 299,99;EUR 45,18;0.23000
10;SO64502   ;10;EUR 1490;EUR 32,38;0.23000
9;SO65027   ;6;EUR 503,96;EUR 71,29;0.23000
27;SO65966   ;1;EUR 845,37;EUR 58,96;0.23000
22;SO66266   ;7;EUR 1306;EUR 81,09;0.23000
13;SO67001   ;8;EUR 399;EUR 58,19;0.23000
23;SO60893   ;3;EUR 179;EUR 66,17;0.23000
23;SO62772   ;2;EUR 179;EUR 54,58;0.23000
9;SO63859   ;4;EUR 503,96;EUR 31,44;0.23000
25;SO63828   ;2;EUR 159,99;EUR 60,65;0.23000
15;SO59429   ;8;EUR 588;EUR 82,82;0.23000
15;SO60118   ;10;EUR 588;EUR 62,47;0.23000
28;SO60451   ;5;EUR 970;EUR 50,39;0.23000
13;SO60666   ;4;EUR 399;EUR 44,78;0.23000
19;SO60876   ;2;EUR 103,54;EUR 77,99;0.23000
15;SO61727   ;5;EUR 588;EUR 72,48;0.23000
18;SO62558   ;3;EUR 1299,99;EUR 40,54;0.23000
18;SO63746   ;6;EUR 1299,99;EUR 54,87;0.23000
18;SO63735   ;7;EUR 1299,99;EUR 38,27;0.23000
16;SO59433   ;4;EUR 780;EUR 65,39;0.23000
9;SO61356   ;5;EUR 503,96;EUR 44,21;0.23000
12;SO62314   ;3;EUR 299,99;EUR 33,05;0.23000
25;SO62710   ;8;EUR 159,99;EUR 42,91;0.23000
15;SO62989   ;10;EUR 588;EUR 55,24;0.23000
25;SO63402   ;3;EUR 159,99;EUR 50,6;0.23000
15;SO64179   ;3;EUR 588;EUR 47,7;0.23000
23;SO64882   ;3;EUR 179;EUR 73,51;0.23000
28;SO65895   ;5;EUR 970;EUR 47,92;0.23000
18;SO66671   ;8;EUR 1299,99;EUR 45,58;0.23000
9;SO59660   ;7;EUR 503,96;EUR 69,52;0.23000
16;SO64300   ;5;EUR 780;EUR 50,57;0.23000
19;SO65462   ;2;EUR 103,54;EUR 73,54;0.23000
11;SO66227   ;5;EUR 433,33;EUR 67,62;0.23000
10;SO66837   ;6;EUR 1490;EUR 77,51;0.23000
19;SO66905   ;8;EUR 103,54;EUR 34,91;0.23000
20;SO62889   ;8;EUR 819;EUR 57,44;0.23000
13;SO65743   ;3;EUR 399;EUR 31,78;0.23000
15;SO65983   ;3;EUR 588;EUR 58,3;0.23000
16;SO67124   ;5;EUR 780;EUR 31,05;0.23000
26;SO60163   ;10;EUR 184,9;EUR 73,16;0.23000
14;SO61549   ;8;EUR 679,99;EUR 50,36;0.23000
29;SO62835   ;2;EUR 41,26;EUR 48,71;0.23000
23;SO65824   ;5;EUR 179;EUR 46,4;0.23000
15;SO65971   ;8;EUR 588;EUR 31,6;0.23000
8;SO66376   ;6;EUR 1954,74;EUR 75,09;0.23000
9;SO59527   ;7;EUR 503,96;EUR 45,74;0.23000
10;SO61275   ;2;EUR 1490;EUR 69,31;0.23000
10;SO62900   ;6;EUR 1490;EUR 78,84;0.23000
25;SO63376   ;5;EUR 159,99;EUR 68,63;0.23000
24;SO64002   ;6;EUR 1495,53;EUR 77,67;0.23000
25;SO64018   ;8;EUR 159,99;EUR 67,1;0.23000
8;SO65025   ;7;EUR 1954,74;EUR 32,01;0.23000
12;SO59307   ;6;EUR 299,99;EUR 62,66;0.23000
20;SO59863   ;8;EUR 819;EUR 69,22;0.23000
25;SO60168   ;9;EUR 159,99;EUR 59,03;0.23000
12;SO60871   ;2;EUR 299,99;EUR 55,32;0.23000
9;SO62586   ;5;EUR 503,96;EUR 72,7;0.23000
27;SO63524   ;2;EUR 845,37;EUR 73,08;0.23000
18;SO63585   ;9;EUR 1299,99;EUR 42,25;0.23000
29;SO65044   ;2;EUR 41,26;EUR 44,35;0.23000
29;SO65462   ;1;EUR 41,26;EUR 55,04;0.23000
10;SO59855   ;3;EUR 1490;EUR 74,85;0.23000
23;SO59957   ;7;EUR 179;EUR 74,14;0.23000
21;SO60707   ;2;EUR 1159;EUR 30,54;0.23000
8;SO61376   ;7;EUR 1954,74;EUR 83,46;0.23000
11;SO61387   ;4;EUR 433,33;EUR 38,82;0.23000
22;SO61855   ;6;EUR 1306;EUR 30,04;0.23000
11;SO62249   ;7;EUR 433,33;EUR 47,24;0.23000
16;SO62899   ;2;EUR 780;EUR 51,49;0.23000
13;SO63651   ;7;EUR 399;EUR 42,19;0.23000
27;SO63987   ;7;EUR 845,37;EUR 30,5;0.23000
9;SO65582   ;4;EUR 503,96;EUR 32,66;0.23000
14;SO66467   ;8;EUR 679,99;EUR 30,12;0.23000
15;SO66589   ;5;EUR 588;EUR 82,4;0.23000
29;SO66795   ;1;EUR 41,26;EUR 46,21;0.23000
25;SO67061   ;2;EUR 159,99;EUR 52,77;0.23000
10;SO59924   ;4;EUR 1490;EUR 36,36;0.23000
17;SO60513   ;2;EUR 469;EUR 78,73;0.23000
17;SO61929   ;1;EUR 469;EUR 52,33;0.23000
10;SO65967   ;3;EUR 1490;EUR 63,49;0.23000
15;SO59602   ;7;EUR 588;EUR 54,22;0.23000
23;SO63735   ;5;EUR 179;EUR 49,06;0.23000
26;SO64992   ;7;EUR 184,9;EUR 82,83;0.23000
15;SO66276   ;10;EUR 588;EUR 46,01;0.23000
11;SO66955   ;2;EUR 433,33;EUR 43,42;0.23000
15;SO60882   ;3;EUR 588;EUR 63,31;0.23000
24;SO62428   ;10;EUR 1495,53;EUR 80,77;0.23000
13;SO63475   ;3;EUR 399;EUR 67,62;0.23000
9;SO65556   ;1;EUR 503,96;EUR 67,09;0.23000
23;SO66276   ;7;EUR 179;EUR 38,61;0.23000
18;SO67123   ;9;EUR 1299,99;EUR 63,95;0.23000
14;SO59991   ;9;EUR 679,99;EUR 44,35;0.23000
16;SO60162   ;3;EUR 780;EUR 79,37;0.23000
10;SO60760   ;8;EUR 1490;EUR 76,28;0.23000
20;SO62116   ;5;EUR 819;EUR 45,01;0.23000
9;SO62571   ;5;EUR 503,96;EUR 71,23;0.23000
15;SO62824   ;4;EUR 588;EUR 54,78;0.23000
9;SO63008   ;6;EUR 503,96;EUR 33,32;0.23000
27;SO63856   ;4;EUR 845,37;EUR 75,67;0.23000
16;SO64858   ;5;EUR 780;EUR 51,07;0.23000
17;SO65571   ;4;EUR 469;EUR 42,94;0.23000
27;SO66955   ;6;EUR 845,37;EUR 64,67;0.23000
19;SO67168   ;5;EUR 103,54;EUR 46,79;0.23000
29;SO61546   ;2;EUR 41,26;EUR 85,32;0.23000
9;SO63303   ;9;EUR 503,96;EUR 37,73;0.23000
27;SO66744   ;9;EUR 845,37;EUR 75,72;0.23000
27;SO60529   ;8;EUR 845,37;EUR 37,06;0.23000
22;SO61639   ;6;EUR 1306;EUR 48,38;0.46000
20;SO63323   ;4;EUR 819;EUR 79,87;0.23000
13;SO64107   ;2;EUR 399;EUR 61;0.23000
13;SO64190   ;4;EUR 399;EUR 49,8;0.23000
21;SO64193   ;10;EUR 1159;EUR 44,29;0.23000
19;SO66947   ;6;EUR 103,54;EUR 85,98;0.23000
20;SO60130   ;2;EUR 819;EUR 55,59;0.23000
26;SO62019   ;5;EUR 184,9;EUR 76,74;0.46000
20;SO64056   ;8;EUR 819;EUR 38,92;0.23000
16;SO65082   ;7;EUR 780;EUR 67,63;0.23000
27;SO65791   ;1;EUR 845,37;EUR 58,1;0.23000
10;SO65867   ;9;EUR 1490;EUR 65,04;0.46000
8;SO59869   ;2;EUR 1954,74;EUR 62,85;0.23000
9;SO60174   ;3;EUR 503,96;EUR 54,7;0.23000
13;SO60628   ;6;EUR 399;EUR 80,43;0.23000
14;SO61545   ;6;EUR 679,99;EUR 40,17;0.23000
26;SO61749   ;5;EUR 184,9;EUR 53,95;0.23000
17;SO61778   ;3;EUR 469;EUR 76,48;0.23000
9;SO62558   ;6;EUR 503,96;EUR 71,42;0.23000
25;SO63671   ;10;EUR 159,99;EUR 59,14;0.23000
12;SO66010   ;9;EUR 299,99;EUR 32,09;0.23000
14;SO61959   ;2;EUR 679,99;EUR 38,37;0.23000
12;SO62050   ;7;EUR 299,99;EUR 39,86;0.23000
16;SO62546   ;10;EUR 780;EUR 84,38;0.23000
14;SO64532   ;7;EUR 679,99;EUR 42,71;0.23000
13;SO65574   ;3;EUR 399;EUR 47,45;0.23000
9;SO66528   ;10;EUR 503,96;EUR 77,79;0.23000
10;SO60148   ;2;EUR 1490;EUR 35,67;0.23000
28;SO60208   ;10;EUR 970;EUR 60,3;0.23000
27;SO60965   ;2;EUR 845,37;EUR 63,97;0.23000
26;SO62116   ;4;EUR 184,9;EUR 65,29;0.23000
27;SO63307   ;2;EUR 845,37;EUR 81,77;0.23000
14;SO63373   ;10;EUR 679,99;EUR 64,86;0.23000
8;SO65542   ;3;EUR 1954,74;EUR 83,54;0.23000
18;SO66157   ;1;EUR 1299,99;EUR 80,15;0.23000
10;SO66968   ;10;EUR 1490;EUR 35,02;0.23000
18;SO59864   ;3;EUR 1299,99;EUR 73,47;0.23000
25;SO61008   ;2;EUR 159,99;EUR 67,3;0.23000
16;SO62349   ;3;EUR 780;EUR 34,69;0.23000
15;SO62940   ;8;EUR 588;EUR 46,64;0.23000
29;SO64002   ;5;EUR 41,26;EUR 51,22;0.23000
17;SO64800   ;1;EUR 469;EUR 71,35;0.23000
17;SO60174   ;10;EUR 469;EUR 69,1;0.23000
27;SO61388   ;5;EUR 845,37;EUR 43,46;0.23000
13;SO63602   ;10;EUR 399;EUR 79,84;0.23000
25;SO64505   ;10;EUR 159,99;EUR 35,01;0.23000
23;SO65509   ;6;EUR 179;EUR 32,05;0.23000
15;SO60150   ;5;EUR 588;EUR 45,58;0.23000
11;SO62558   ;10;EUR 433,33;EUR 60,28;0.23000
25;SO63076   ;7;EUR 159,99;EUR 50,42;0.23000
25;SO65683   ;9;EUR 159,99;EUR 84,93;0.23000
28;SO66968   ;6;EUR 970;EUR 67,69;0.23000
20;SO59581   ;5;EUR 819;EUR 75,28;0.23000
24;SO61619   ;1;EUR 1495,53;EUR 71,67;0.46000
25;SO62393   ;8;EUR 159,99;EUR 83,54;0.23000
26;SO63675   ;3;EUR 184,9;EUR 44,55;0.23000
26;SO65582   ;6;EUR 184,9;EUR 30,63;0.23000
12;SO65611   ;2;EUR 299,99;EUR 48,22;0.23000
26;SO66710   ;9;EUR 184,9;EUR 58,17;0.23000
15;SO59375   ;2;EUR 588;EUR 40,59;0.23000
27;SO59660   ;9;EUR 845,37;EUR 46,18;0.23000
21;SO60055   ;9;EUR 1159;EUR 33,93;0.23000
13;SO61858   ;10;EUR 399;EUR 76,36;0.23000
16;SO62180   ;3;EUR 780;EUR 33,32;0.23000
22;SO63705   ;5;EUR 1306;EUR 68,64;0.23000
26;SO63949   ;9;EUR 184,9;EUR 35,45;0.23000
9;SO66327   ;5;EUR 503,96;EUR 50,45;0.23000
10;SO66955   ;7;EUR 1490;EUR 39,51;0.23000
17;SO59412   ;10;EUR 469;EUR 36,72;0.23000
26;SO59710   ;1;EUR 184,9;EUR 81,04;0.23000
23;SO60844   ;8;EUR 179;EUR 50,32;0.23000
8;SO61844   ;6;EUR 1954,74;EUR 69,2;0.23000
12;SO64877   ;2;EUR 299,99;EUR 63,56;0.23000
15;SO66665   ;5;EUR 588;EUR 46,84;0.23000
19;SO66744   ;7;EUR 103,54;EUR 78,11;0.23000
22;SO64642   ;4;EUR 1306;EUR 68,87;0.23000
29;SO65341   ;10;EUR 41,26;EUR 35,49;0.23000
17;SO59230   ;5;EUR 469;EUR 65,02;0.23000
13;SO59375   ;8;EUR 399;EUR 71,51;0.23000
10;SO63649   ;9;EUR 1490;EUR 80,11;0.23000
22;SO64992   ;6;EUR 1306;EUR 85,85;0.23000
22;SO66648   ;4;EUR 1306;EUR 53,66;0.23000
15;SO66997   ;4;EUR 588;EUR 66,28;0.46000
21;SO67219   ;9;EUR 1159;EUR 37,24;0.23000
28;SO59923   ;8;EUR 970;EUR 36,99;0.23000
18;SO60533   ;3;EUR 1299,99;EUR 70,6;0.23000
8;SO60588   ;1;EUR 1954,74;EUR 45,43;0.23000
20;SO61880   ;6;EUR 819;EUR 66,99;0.23000
10;SO62456   ;5;EUR 1490;EUR 78,99;0.23000
27;SO63887   ;5;EUR 845,37;EUR 76,06;0.23000
20;SO65328   ;7;EUR 819;EUR 76,68;0.23000
28;SO65651   ;8;EUR 970;EUR 76,37;0.23000
29;SO59988   ;2;EUR 41,26;EUR 72,85;0.23000
18;SO61932   ;6;EUR 1299,99;EUR 79,44;0.23000
26;SO63891   ;3;EUR 184,9;EUR 41,78;0.23000
11;SO66306   ;6;EUR 433,33;EUR 43,58;0.23000
27;SO66650   ;5;EUR 845,37;EUR 37,42;0.23000
13;SO66795   ;1;EUR 399;EUR 85;0.23000
8;SO67118   ;2;EUR 1954,74;EUR 40,06;0.23000
22;SO60245   ;6;EUR 1306;EUR 31,79;0.23000
23;SO60740   ;10;EUR 179;EUR 36,5;0.23000
25;SO62652   ;5;EUR 159,99;EUR 40,69;0.23000
