PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
4;SO49702   ;4;EUR 1159,9;EUR 77,31;0.23000
3;SO50015   ;6;EUR 99,99;EUR 76,59;0.23000
2;SO50323   ;1;EUR 850;EUR 34,38;0.23000
5;SO50429   ;1;EUR 200;EUR 56,4;0.23000
1;SO50884   ;1;EUR 799;EUR 62,7;0.23000
4;SO43714   ;2;EUR 1159,9;EUR 85,63;0.23000
2;SO43797   ;2;EUR 850;EUR 85,11;0.23000
4;SO44885   ;9;EUR 1159,9;EUR 77,32;0.23000
5;SO45135   ;2;EUR 200;EUR 90,17;0.23000
3;SO45450   ;7;EUR 99,99;EUR 96,76;0.23000
3;SO45621   ;10;EUR 99,99;EUR 86,11;0.23000
1;SO45642   ;3;EUR 799;EUR 30,01;0.23000
1;SO45694   ;7;EUR 799;EUR 87,54;0.23000
4;SO46304   ;4;EUR 1159,9;EUR 94,06;0.23000
1;SO48183   ;6;EUR 799;EUR 74,12;0.23000
3;SO48480   ;3;EUR 99,99;EUR 51,01;0.23000
2;SO48593   ;2;EUR 850;EUR 62,46;0.23000
5;SO49687   ;3;EUR 200;EUR 94,11;0.23000
1;SO50048   ;1;EUR 799;EUR 56,83;0.23000
1;SO50918   ;6;EUR 799;EUR 79,6;0.23000
4;SO43721   ;1;EUR 1159,9;EUR 40,06;0.23000
3;SO43780   ;3;EUR 99,99;EUR 90,54;0.23000
1;SO44737   ;8;EUR 799;EUR 40;0.23000
4;SO45224   ;4;EUR 1159,9;EUR 53,95;0.23000
2;SO45957   ;4;EUR 850;EUR 50,5;0.23000
1;SO46888   ;5;EUR 799;EUR 58,22;0.23000
1;SO47078   ;3;EUR 799;EUR 75,07;0.23000
5;SO48223   ;3;EUR 200;EUR 68,91;0.23000
2;SO48862   ;8;EUR 850;EUR 37,98;0.23000
4;SO49253   ;6;EUR 1159,9;EUR 45,67;0.23000
2;SO49341   ;8;EUR 850;EUR 94,09;0.23000
1;SO49434   ;8;EUR 799;EUR 35,55;0.23000
4;SO43771   ;10;EUR 1159,9;EUR 60,12;0.23000
1;SO43779   ;5;EUR 799;EUR 35,36;0.23000
5;SO44822   ;8;EUR 200;EUR 85,33;0.23000
5;SO45733   ;4;EUR 200;EUR 58,47;0.23000
4;SO45925   ;10;EUR 1159,9;EUR 94,69;0.23000
2;SO45939   ;3;EUR 850;EUR 60,47;0.23000
3;SO46005   ;6;EUR 99,99;EUR 95,03;0.23000
3;SO46133   ;4;EUR 99,99;EUR 60,59;0.23000
3;SO46307   ;3;EUR 99,99;EUR 71,32;0.23000
4;SO47655   ;6;EUR 1159,9;EUR 31,82;0.23000
1;SO47853   ;8;EUR 799;EUR 60,25;0.23000
5;SO47921   ;4;EUR 200;EUR 46,06;0.23000
2;SO48186   ;2;EUR 850;EUR 33,82;0.23000
3;SO48225   ;1;EUR 99,99;EUR 71,4;0.23000
1;SO48515   ;8;EUR 799;EUR 84,28;0.23000
4;SO48635   ;5;EUR 1159,9;EUR 100,39;0.23000
4;SO49753   ;8;EUR 1159,9;EUR 35,97;0.23000
4;SO49953   ;10;EUR 1159,9;EUR 95,46;0.23000
5;SO50345   ;2;EUR 200;EUR 96,12;0.23000
1;SO51076   ;1;EUR 799;EUR 66,26;0.23000
5;SO43736   ;9;EUR 200;EUR 33,51;0.23000
3;SO44581   ;8;EUR 99,99;EUR 63,77;0.23000
5;SO44894   ;8;EUR 200;EUR 33,6;0.23000
4;SO46764   ;1;EUR 1159,9;EUR 77,58;0.23000
4;SO47118   ;10;EUR 1159,9;EUR 67,52;0.23000
2;SO47122   ;3;EUR 850;EUR 100,22;0.23000
5;SO47245   ;10;EUR 200;EUR 52,67;0.23000
5;SO47491   ;6;EUR 200;EUR 94,11;0.23000
1;SO47786   ;10;EUR 799;EUR 92,72;0.23000
5;SO47834   ;8;EUR 200;EUR 37,31;0.23000
1;SO48713   ;6;EUR 799;EUR 72,26;0.23000
3;SO49649   ;4;EUR 99,99;EUR 60,93;0.23000
4;SO51051   ;1;EUR 1159,9;EUR 34,22;0.23000
5;SO51246   ;6;EUR 200;EUR 49,28;0.23000
1;SO44733   ;10;EUR 799;EUR 99,4;0.23000
3;SO44887   ;5;EUR 99,99;EUR 45,81;0.23000
3;SO44891   ;4;EUR 99,99;EUR 55,21;0.23000
2;SO45028   ;2;EUR 850;EUR 67,04;0.23000
5;SO45421   ;10;EUR 200;EUR 48,33;0.23000
1;SO45757   ;8;EUR 799;EUR 87,6;0.23000
3;SO46585   ;3;EUR 99,99;EUR 85,93;0.23000
1;SO46892   ;6;EUR 799;EUR 56,19;0.23000
1;SO47214   ;6;EUR 799;EUR 97,16;0.23000
5;SO47335   ;6;EUR 200;EUR 55,44;0.23000
4;SO47602   ;4;EUR 1159,9;EUR 87,41;0.23000
2;SO48160   ;2;EUR 850;EUR 44,56;0.23000
3;SO48823   ;10;EUR 99,99;EUR 43,19;0.23000
2;SO50638   ;1;EUR 850;EUR 58,03;0.23000
4;SO44984   ;6;EUR 1159,9;EUR 36,72;0.23000
5;SO45094   ;8;EUR 200;EUR 44,92;0.23000
4;SO46562   ;7;EUR 1159,9;EUR 39,15;0.23000
1;SO47094   ;5;EUR 799;EUR 30,3;0.23000
4;SO47880   ;3;EUR 1159,9;EUR 96,99;0.23000
5;SO48644   ;3;EUR 200;EUR 55,69;0.23000
5;SO48997   ;10;EUR 200;EUR 57,66;0.23000
4;SO49309   ;10;EUR 1159,9;EUR 60,7;0.23000
1;SO50094   ;5;EUR 799;EUR 87,97;0.23000
2;SO50324   ;9;EUR 850;EUR 73,34;0.23000
2;SO50430   ;9;EUR 850;EUR 90,67;0.23000
2;SO50568   ;6;EUR 850;EUR 66,12;0.23000
5;SO50593   ;6;EUR 200;EUR 38,6;0.23000
2;SO45091   ;1;EUR 850;EUR 91,53;0.23000
1;SO45934   ;5;EUR 799;EUR 83,38;0.23000
5;SO46569   ;4;EUR 200;EUR 38,78;0.23000
2;SO46582   ;6;EUR 850;EUR 39,7;0.23000
2;SO47130   ;9;EUR 850;EUR 39,25;0.23000
2;SO47753   ;6;EUR 850;EUR 81,73;0.23000
2;SO47817   ;1;EUR 850;EUR 56,08;0.23000
1;SO48277   ;10;EUR 799;EUR 70,03;0.23000
5;SO48544   ;4;EUR 200;EUR 54,33;0.23000
4;SO48725   ;2;EUR 1159,9;EUR 66,34;0.23000
5;SO48854   ;4;EUR 200;EUR 59,77;0.23000
3;SO49255   ;8;EUR 99,99;EUR 66,64;0.23000
3;SO49578   ;8;EUR 99,99;EUR 51,01;0.23000
3;SO49587   ;6;EUR 99,99;EUR 34,44;0.23000
1;SO49804   ;8;EUR 799;EUR 88,15;0.23000
4;SO49937   ;1;EUR 1159,9;EUR 93,98;0.23000
5;SO49987   ;10;EUR 200;EUR 39,69;0.23000
2;SO50325   ;1;EUR 850;EUR 52,9;0.23000
2;SO50475   ;4;EUR 850;EUR 83,15;0.23000
5;SO50911   ;1;EUR 200;EUR 100,16;0.23000
1;SO50962   ;9;EUR 799;EUR 53,98;0.23000
5;SO51181   ;7;EUR 200;EUR 58,64;0.23000
1;SO45997   ;9;EUR 799;EUR 99,85;0.23000
5;SO47589   ;3;EUR 200;EUR 60,61;0.23000
2;SO47876   ;5;EUR 850;EUR 49,52;0.23000
4;SO47924   ;6;EUR 1159,9;EUR 90,85;0.23000
1;SO47941   ;2;EUR 799;EUR 42,76;0.23000
4;SO48206   ;10;EUR 1159,9;EUR 74,66;0.23000
4;SO48904   ;9;EUR 1159,9;EUR 68,01;0.23000
5;SO49234   ;5;EUR 200;EUR 67,76;0.23000
2;SO49291   ;4;EUR 850;EUR 38,58;0.23000
1;SO49746   ;1;EUR 799;EUR 82,42;0.23000
4;SO49805   ;1;EUR 1159,9;EUR 38,39;0.23000
4;SO49898   ;5;EUR 1159,9;EUR 42,11;0.23000
1;SO49905   ;9;EUR 799;EUR 63,56;0.23000
1;SO50869   ;8;EUR 799;EUR 49,91;0.23000
5;SO50980   ;9;EUR 200;EUR 85,74;0.23000
4;SO51187   ;4;EUR 1159,9;EUR 35,67;0.23000
1;SO51234   ;10;EUR 799;EUR 56,67;0.23000
2;SO44872   ;4;EUR 850;EUR 31,06;0.23000
4;SO44943   ;2;EUR 1159,9;EUR 67,97;0.23000
4;SO45472   ;1;EUR 1159,9;EUR 43,79;0.23000
1;SO46021   ;5;EUR 799;EUR 80,8;0.23000
4;SO46459   ;2;EUR 1159,9;EUR 38,41;0.23000
4;SO47291   ;2;EUR 1159,9;EUR 100,88;0.23000
5;SO48275   ;10;EUR 200;EUR 30,81;0.23000
3;SO49419   ;3;EUR 99,99;EUR 82,08;0.23000
5;SO49430   ;2;EUR 200;EUR 48,79;0.23000
1;SO49558   ;10;EUR 799;EUR 46,23;0.23000
4;SO49652   ;7;EUR 1159,9;EUR 88,26;0.23000
3;SO50798   ;5;EUR 99,99;EUR 83,93;0.23000
5;SO51038   ;2;EUR 200;EUR 58,3;0.23000
1;SO44985   ;10;EUR 799;EUR 87,68;0.23000
2;SO45614   ;4;EUR 850;EUR 58,02;0.23000
3;SO45765   ;4;EUR 99,99;EUR 86,79;0.23000
2;SO45856   ;4;EUR 850;EUR 65,08;0.23000
5;SO46109   ;6;EUR 200;EUR 67,01;0.23000
5;SO46425   ;2;EUR 200;EUR 82,04;0.23000
1;SO46486   ;9;EUR 799;EUR 83,13;0.23000
2;SO46780   ;8;EUR 850;EUR 44,39;0.23000
4;SO46784   ;2;EUR 1159,9;EUR 70,87;0.23000
2;SO46866   ;2;EUR 850;EUR 48,06;0.23000
2;SO47784   ;10;EUR 850;EUR 58,62;0.23000
4;SO48189   ;8;EUR 1159,9;EUR 34,12;0.23000
5;SO48632   ;9;EUR 200;EUR 79,75;0.23000
1;SO48882   ;6;EUR 799;EUR 88,2;0.23000
4;SO48935   ;7;EUR 1159,9;EUR 37,86;0.23000
3;SO51034   ;2;EUR 99,99;EUR 45,13;0.23000
2;SO51224   ;3;EUR 850;EUR 36,22;0.23000
1;SO44640   ;1;EUR 799;EUR 35,83;0.23000
4;SO44711   ;6;EUR 1159,9;EUR 30,18;0.23000
4;SO45439   ;3;EUR 1159,9;EUR 32,16;0.23000
3;SO45475   ;2;EUR 99,99;EUR 90,36;0.23000
1;SO45663   ;6;EUR 799;EUR 33,29;0.23000
4;SO45682   ;2;EUR 1159,9;EUR 48,75;0.23000
3;SO45832   ;8;EUR 99,99;EUR 57,41;0.23000
4;SO45989   ;5;EUR 1159,9;EUR 55,73;0.23000
1;SO46429   ;4;EUR 799;EUR 57,93;0.23000
3;SO46518   ;6;EUR 99,99;EUR 43,03;0.23000
5;SO46732   ;7;EUR 200;EUR 70,84;0.23000
4;SO47567   ;6;EUR 1159,9;EUR 76,4;0.23000
5;SO47745   ;4;EUR 200;EUR 35,2;0.23000
5;SO48589   ;1;EUR 200;EUR 37,76;0.23000
5;SO48908   ;5;EUR 200;EUR 66,55;0.23000
2;SO49210   ;4;EUR 850;EUR 69,71;0.23000
4;SO44683   ;5;EUR 1159,9;EUR 95,33;0.23000
4;SO45147   ;2;EUR 1159,9;EUR 99,27;0.23000
1;SO45210   ;3;EUR 799;EUR 58,65;0.23000
4;SO45460   ;8;EUR 1159,9;EUR 40,64;0.23000
1;SO45977   ;9;EUR 799;EUR 73,7;0.23000
4;SO46257   ;8;EUR 1159,9;EUR 42,51;0.23000
2;SO46443   ;7;EUR 850;EUR 69,57;0.23000
1;SO48161   ;4;EUR 799;EUR 84,2;0.23000
3;SO48604   ;10;EUR 99,99;EUR 32,8;0.23000
5;SO48702   ;8;EUR 200;EUR 54,83;0.23000
2;SO48826   ;1;EUR 850;EUR 37,43;0.23000
1;SO49288   ;10;EUR 799;EUR 89,97;0.23000
1;SO49565   ;2;EUR 799;EUR 56,66;0.23000
1;SO50089   ;6;EUR 799;EUR 73,14;0.23000
4;SO50170   ;1;EUR 1159,9;EUR 98,33;0.23000
4;SO50845   ;8;EUR 1159,9;EUR 44,64;0.23000
1;SO43939   ;1;EUR 799;EUR 43,03;0.23000
1;SO44037   ;10;EUR 799;EUR 53,43;0.23000
2;SO44038   ;10;EUR 850;EUR 75,19;0.23000
4;SO44855   ;8;EUR 1159,9;EUR 52,41;0.23000
1;SO44969   ;6;EUR 799;EUR 42,45;0.23000
3;SO45017   ;3;EUR 99,99;EUR 76,21;0.23000
5;SO45199   ;5;EUR 200;EUR 43,81;0.23000
2;SO45755   ;5;EUR 850;EUR 42,64;0.23000
1;SO46720   ;10;EUR 799;EUR 76,98;0.23000
1;SO46826   ;10;EUR 799;EUR 73,99;0.23000
1;SO47591   ;8;EUR 799;EUR 47,83;0.23000
4;SO47606   ;4;EUR 1159,9;EUR 48,37;0.23000
5;SO47772   ;8;EUR 200;EUR 58,27;0.23000
3;SO48697   ;10;EUR 99,99;EUR 46,83;0.23000
2;SO50478   ;8;EUR 850;EUR 61,8;0.23000
1;SO50617   ;2;EUR 799;EUR 34,26;0.23000
2;SO50797   ;7;EUR 850;EUR 84,94;0.23000
1;SO43830   ;10;EUR 799;EUR 30,23;0.23000
5;SO43831   ;4;EUR 200;EUR 84,38;0.23000
5;SO43934   ;2;EUR 200;EUR 96,65;0.23000
1;SO43958   ;8;EUR 799;EUR 55,11;0.23000
4;SO43981   ;6;EUR 1159,9;EUR 64,33;0.23000
5;SO43994   ;4;EUR 200;EUR 77,52;0.23000
4;SO44061   ;7;EUR 1159,9;EUR 56,2;0.23000
1;SO45441   ;8;EUR 799;EUR 46,45;0.23000
1;SO45600   ;1;EUR 799;EUR 73,26;0.23000
3;SO46547   ;3;EUR 99,99;EUR 47,94;0.23000
2;SO46775   ;6;EUR 850;EUR 60,92;0.23000
1;SO44731   ;5;EUR 799;EUR 42,11;0.23000
3;SO46778   ;4;EUR 99,99;EUR 56,87;0.23000
4;SO46796   ;1;EUR 1159,9;EUR 80,21;0.23000
5;SO46869   ;3;EUR 200;EUR 97,5;0.23000
1;SO48521   ;6;EUR 799;EUR 76,34;0.23000
1;SO49612   ;2;EUR 799;EUR 36,5;0.23000
5;SO49644   ;4;EUR 200;EUR 80,65;0.23000
1;SO49947   ;5;EUR 799;EUR 59,06;0.23000
3;SO43824   ;10;EUR 99,99;EUR 95,39;0.23000
3;SO43837   ;6;EUR 99,99;EUR 80,98;0.23000
2;SO43926   ;8;EUR 850;EUR 57,55;0.23000
4;SO43982   ;2;EUR 1159,9;EUR 40,37;0.23000
5;SO43990   ;3;EUR 200;EUR 62,83;0.23000
1;SO44016   ;10;EUR 799;EUR 70,51;0.23000
2;SO44033   ;3;EUR 850;EUR 34,86;0.23000
3;SO44459   ;5;EUR 99,99;EUR 87,21;0.23000
1;SO44479   ;2;EUR 799;EUR 89,28;0.23000
2;SO44815   ;8;EUR 850;EUR 58,92;0.23000
3;SO45152   ;4;EUR 99,99;EUR 48,35;0.23000
4;SO45173   ;2;EUR 1159,9;EUR 74,94;0.23000
3;SO45764   ;3;EUR 99,99;EUR 84,94;0.23000
2;SO45913   ;3;EUR 850;EUR 44,6;0.23000
2;SO46215   ;9;EUR 850;EUR 62,37;0.23000
2;SO46884   ;10;EUR 850;EUR 43,88;0.23000
3;SO47609   ;4;EUR 99,99;EUR 66,39;0.23000
3;SO48440   ;4;EUR 99,99;EUR 46,42;0.23000
2;SO48494   ;5;EUR 850;EUR 76,52;0.23000
3;SO48700   ;3;EUR 99,99;EUR 98,02;0.23000
3;SO50606   ;1;EUR 99,99;EUR 33,99;0.23000
4;SO43819   ;6;EUR 1159,9;EUR 83,42;0.23000
4;SO43930   ;8;EUR 1159,9;EUR 39,45;0.23000
2;SO43956   ;7;EUR 850;EUR 43,83;0.23000
3;SO44629   ;9;EUR 99,99;EUR 35,36;0.23000
1;SO44930   ;1;EUR 799;EUR 92,22;0.23000
3;SO46406   ;4;EUR 99,99;EUR 93,25;0.23000
3;SO46480   ;10;EUR 99,99;EUR 38,06;0.23000
4;SO46718   ;5;EUR 1159,9;EUR 94,2;0.23000
1;SO46773   ;5;EUR 799;EUR 61,75;0.23000
2;SO47246   ;6;EUR 850;EUR 63,92;0.23000
2;SO48626   ;5;EUR 850;EUR 89,48;0.23000
2;SO48728   ;2;EUR 850;EUR 54,83;0.23000
4;SO49183   ;9;EUR 1159,9;EUR 90,21;0.23000
5;SO49792   ;1;EUR 200;EUR 51,63;0.23000
2;SO50389   ;7;EUR 850;EUR 67,2;0.23000
4;SO50846   ;8;EUR 1159,9;EUR 45,1;0.23000
2;SO50847   ;10;EUR 850;EUR 78,97;0.23000
4;SO51192   ;7;EUR 1159,9;EUR 91,01;0.46000
5;SO51204   ;5;EUR 200;EUR 62,33;0.23000
3;SO43918   ;9;EUR 99,99;EUR 97,78;0.23000
3;SO43950   ;4;EUR 99,99;EUR 81,19;0.23000
3;SO43964   ;3;EUR 99,99;EUR 61,35;0.23000
1;SO43984   ;10;EUR 799;EUR 37,93;0.23000
1;SO44028   ;2;EUR 799;EUR 87;0.23000
3;SO44034   ;5;EUR 99,99;EUR 46,81;0.23000
1;SO44044   ;8;EUR 799;EUR 42,62;0.23000
5;SO44422   ;3;EUR 200;EUR 99,96;0.23000
3;SO44624   ;7;EUR 99,99;EUR 72,44;0.23000
5;SO44634   ;6;EUR 200;EUR 31,49;0.23000
1;SO44811   ;5;EUR 799;EUR 66,59;0.23000
1;SO45246   ;4;EUR 799;EUR 80,6;0.23000
3;SO45259   ;1;EUR 99,99;EUR 92,78;0.23000
2;SO45596   ;3;EUR 850;EUR 63,19;0.23000
1;SO45756   ;8;EUR 799;EUR 58,66;0.23000
5;SO47083   ;8;EUR 200;EUR 58,99;0.23000
2;SO47089   ;7;EUR 850;EUR 92,17;0.23000
1;SO47204   ;5;EUR 799;EUR 40,04;0.23000
3;SO47818   ;9;EUR 99,99;EUR 57,88;0.23000
5;SO47832   ;3;EUR 200;EUR 41,33;0.23000
5;SO48220   ;5;EUR 200;EUR 40,82;0.23000
3;SO48263   ;7;EUR 99,99;EUR 47,18;0.23000
4;SO48615   ;10;EUR 1159,9;EUR 82,9;0.23000
2;SO49237   ;2;EUR 850;EUR 36,05;0.23000
5;SO49667   ;8;EUR 200;EUR 72,43;0.23000
2;SO50103   ;7;EUR 850;EUR 97,97;0.23000
1;SO51053   ;6;EUR 799;EUR 87,42;0.23000
2;SO51208   ;7;EUR 850;EUR 46,17;0.23000
3;SO51229   ;4;EUR 99,99;EUR 73,08;0.23000
3;SO51234   ;7;EUR 99,99;EUR 71,53;0.23000
4;SO46848   ;9;EUR 1159,9;EUR 56,35;0.23000
2;SO47790   ;10;EUR 850;EUR 88,18;0.23000
2;SO48146   ;3;EUR 850;EUR 84,77;0.23000
2;SO48574   ;7;EUR 850;EUR 77,8;0.23000
2;SO49394   ;6;EUR 850;EUR 55,51;0.23000
3;SO49442   ;9;EUR 99,99;EUR 92,8;0.23000
3;SO50418   ;9;EUR 99,99;EUR 97,18;0.23000
3;SO51181   ;1;EUR 99,99;EUR 58,38;0.23000
2;SO43841   ;2;EUR 850;EUR 94,13;0.23000
4;SO43936   ;7;EUR 1159,9;EUR 68,42;0.23000
4;SO43949   ;6;EUR 1159,9;EUR 37,13;0.23000
4;SO43974   ;3;EUR 1159,9;EUR 30,93;0.23000
4;SO44001   ;4;EUR 1159,9;EUR 32,94;0.23000
5;SO44015   ;1;EUR 200;EUR 80,71;0.23000
1;SO44050   ;7;EUR 799;EUR 35,8;0.23000
3;SO44059   ;3;EUR 99,99;EUR 31,72;0.23000
2;SO45111   ;7;EUR 850;EUR 97,8;0.23000
3;SO45833   ;3;EUR 99,99;EUR 76,95;0.23000
2;SO46598   ;9;EUR 850;EUR 46,78;0.23000
2;SO46723   ;10;EUR 850;EUR 68,51;0.23000
1;SO47620   ;8;EUR 799;EUR 53,79;0.23000
3;SO47884   ;6;EUR 99,99;EUR 75,6;0.23000
3;SO47928   ;10;EUR 99,99;EUR 100,53;0.23000
2;SO48453   ;7;EUR 850;EUR 58,09;0.23000
5;SO49289   ;10;EUR 200;EUR 91,47;0.23000
5;SO49345   ;9;EUR 200;EUR 76,15;0.23000
4;SO49624   ;10;EUR 1159,9;EUR 77,57;0.23000
5;SO50814   ;4;EUR 200;EUR 96,66;0.23000
5;SO43997   ;5;EUR 200;EUR 79,79;0.23000
1;SO44035   ;8;EUR 799;EUR 84,43;0.23000
1;SO45512   ;8;EUR 799;EUR 54,97;0.23000
2;SO47890   ;9;EUR 850;EUR 79,85;0.23000
3;SO48176   ;9;EUR 99,99;EUR 84,15;0.23000
3;SO48279   ;2;EUR 99,99;EUR 96,26;0.23000
3;SO48617   ;1;EUR 99,99;EUR 100,17;0.23000
4;SO50462   ;2;EUR 1159,9;EUR 62,38;0.23000
1;SO50562   ;4;EUR 799;EUR 64,96;0.23000
2;SO50880   ;3;EUR 850;EUR 86,46;0.23000
4;SO44062   ;3;EUR 1159,9;EUR 72,77;0.23000
3;SO44165   ;9;EUR 99,99;EUR 96,57;0.23000
1;SO44173   ;6;EUR 799;EUR 30,46;0.23000
4;SO44197   ;3;EUR 1159,9;EUR 36,22;0.23000
1;SO44261   ;6;EUR 799;EUR 88,26;0.23000
5;SO44274   ;8;EUR 200;EUR 44,3;0.23000
5;SO44338   ;2;EUR 200;EUR 61,54;0.23000
5;SO44355   ;7;EUR 200;EUR 81,38;0.23000
5;SO44373   ;7;EUR 200;EUR 94,21;0.23000
4;SO44888   ;8;EUR 1159,9;EUR 96,81;0.23000
4;SO45398   ;2;EUR 1159,9;EUR 56,6;0.23000
1;SO45597   ;1;EUR 799;EUR 35,85;0.23000
4;SO45931   ;7;EUR 1159,9;EUR 34,64;0.23000
4;SO46470   ;3;EUR 1159,9;EUR 57,27;0.23000
3;SO46468   ;4;EUR 99,99;EUR 37,1;0.23000
1;SO47186   ;8;EUR 799;EUR 54,76;0.23000
1;SO47468   ;6;EUR 799;EUR 69,64;0.23000
4;SO48114   ;10;EUR 1159,9;EUR 77,68;0.23000
3;SO48154   ;2;EUR 99,99;EUR 98,16;0.23000
5;SO48233   ;1;EUR 200;EUR 63,47;0.23000
1;SO48824   ;7;EUR 799;EUR 57,53;0.23000
1;SO49006   ;9;EUR 799;EUR 38,52;0.23000
3;SO49690   ;7;EUR 99,99;EUR 46,15;0.23000
3;SO50001   ;7;EUR 99,99;EUR 64,72;0.23000
5;SO50927   ;1;EUR 200;EUR 42,02;0.23000
2;SO44473   ;9;EUR 850;EUR 37,57;0.23000
1;SO46163   ;1;EUR 799;EUR 87,48;0.23000
3;SO46570   ;2;EUR 99,99;EUR 74,01;0.23000
1;SO47269   ;5;EUR 799;EUR 36,96;0.23000
2;SO47733   ;2;EUR 850;EUR 40,91;0.23000
4;SO47824   ;5;EUR 1159,9;EUR 54;0.23000
4;SO48585   ;9;EUR 1159,9;EUR 68,79;0.23000
4;SO49549   ;8;EUR 1159,9;EUR 73,62;0.23000
4;SO50045   ;5;EUR 1159,9;EUR 44,33;0.23000
3;SO50327   ;10;EUR 99,99;EUR 70,79;0.23000
4;SO50413   ;5;EUR 1159,9;EUR 56,13;0.23000
4;SO50564   ;2;EUR 1159,9;EUR 96,22;0.23000
2;SO51203   ;2;EUR 850;EUR 75,74;0.23000
5;SO44149   ;1;EUR 200;EUR 32,38;0.23000
4;SO44152   ;9;EUR 1159,9;EUR 48,56;0.23000
3;SO44163   ;7;EUR 99,99;EUR 41,73;0.23000
2;SO44383   ;6;EUR 850;EUR 43,26;0.23000
5;SO44384   ;3;EUR 200;EUR 57,13;0.23000
1;SO45842   ;8;EUR 799;EUR 92,38;0.23000
5;SO46251   ;6;EUR 200;EUR 56,52;0.23000
1;SO46835   ;9;EUR 799;EUR 58,58;0.23000
4;SO47816   ;7;EUR 1159,9;EUR 70,98;0.23000
1;SO48696   ;1;EUR 799;EUR 37,55;0.23000
3;SO49004   ;1;EUR 99,99;EUR 46,51;0.23000
1;SO49973   ;8;EUR 799;EUR 32,81;0.23000
5;SO50030   ;7;EUR 200;EUR 91,17;0.23000
1;SO50127   ;2;EUR 799;EUR 68,85;0.23000
5;SO50356   ;2;EUR 200;EUR 62,61;0.23000
2;SO50404   ;7;EUR 850;EUR 85,97;0.23000
1;SO50802   ;5;EUR 799;EUR 56,16;0.23000
3;SO50879   ;7;EUR 99,99;EUR 82,02;0.23000
5;SO51236   ;1;EUR 200;EUR 46,05;0.23000
1;SO44069   ;6;EUR 799;EUR 41,16;0.23000
3;SO44141   ;3;EUR 99,99;EUR 33,49;0.23000
2;SO44178   ;1;EUR 850;EUR 81,2;0.23000
5;SO44217   ;3;EUR 200;EUR 100,12;0.23000
2;SO44257   ;7;EUR 850;EUR 86,01;0.23000
5;SO44357   ;5;EUR 200;EUR 37,86;0.23000
4;SO44387   ;5;EUR 1159,9;EUR 74,74;0.23000
3;SO45186   ;1;EUR 99,99;EUR 91,94;0.23000
1;SO45960   ;8;EUR 799;EUR 69,9;0.23000
2;SO46173   ;9;EUR 850;EUR 91,98;0.23000
5;SO46247   ;2;EUR 200;EUR 40,16;0.23000
2;SO46256   ;10;EUR 850;EUR 45,93;0.23000
1;SO48282   ;9;EUR 799;EUR 63,97;0.23000
1;SO49618   ;10;EUR 799;EUR 91,47;0.23000
2;SO49915   ;8;EUR 850;EUR 45,46;0.23000
5;SO51064   ;9;EUR 200;EUR 79,72;0.23000
2;SO44067   ;2;EUR 850;EUR 45,89;0.23000
3;SO44140   ;7;EUR 99,99;EUR 64,53;0.23000
2;SO44193   ;8;EUR 850;EUR 47,78;0.23000
3;SO44195   ;3;EUR 99,99;EUR 53,34;0.23000
2;SO44253   ;5;EUR 850;EUR 35,07;0.23000
2;SO44331   ;10;EUR 850;EUR 57,03;0.23000
3;SO44388   ;8;EUR 99,99;EUR 97,88;0.23000
2;SO44394   ;5;EUR 850;EUR 97,53;0.23000
1;SO44576   ;4;EUR 799;EUR 76,54;0.23000
5;SO44952   ;9;EUR 200;EUR 65,04;0.23000
1;SO45493   ;7;EUR 799;EUR 50,3;0.23000
5;SO46004   ;3;EUR 200;EUR 60,38;0.23000
2;SO46806   ;9;EUR 850;EUR 96,69;0.23000
2;SO46815   ;1;EUR 850;EUR 83,7;0.23000
4;SO47240   ;10;EUR 1159,9;EUR 32,3;0.23000
4;SO47538   ;5;EUR 1159,9;EUR 63,1;0.23000
1;SO49741   ;5;EUR 799;EUR 63,65;0.23000
5;SO50559   ;7;EUR 200;EUR 88,05;0.23000
4;SO51187   ;1;EUR 1159,9;EUR 69,91;0.23000
3;SO44137   ;3;EUR 99,99;EUR 70,41;0.23000
2;SO44150   ;4;EUR 850;EUR 79,29;0.23000
5;SO44335   ;5;EUR 200;EUR 30,06;0.23000
5;SO44370   ;4;EUR 200;EUR 33,56;0.23000
5;SO44379   ;6;EUR 200;EUR 88,91;0.23000
4;SO44729   ;4;EUR 1159,9;EUR 79,69;0.23000
3;SO44991   ;6;EUR 99,99;EUR 54,52;0.23000
2;SO45961   ;3;EUR 850;EUR 51,25;0.23000
5;SO46596   ;6;EUR 200;EUR 96,96;0.23000
3;SO47462   ;7;EUR 99,99;EUR 74,31;0.23000
3;SO47883   ;6;EUR 99,99;EUR 61,68;0.23000
3;SO47942   ;10;EUR 99,99;EUR 92,61;0.23000
2;SO48280   ;3;EUR 850;EUR 80,59;0.23000
3;SO48405   ;4;EUR 99,99;EUR 36,32;0.23000
3;SO48885   ;4;EUR 99,99;EUR 98,64;0.23000
3;SO49373   ;2;EUR 99,99;EUR 88,33;0.23000
1;SO50461   ;3;EUR 799;EUR 86,93;0.23000
4;SO50888   ;7;EUR 1159,9;EUR 81,45;0.23000
5;SO44191   ;3;EUR 200;EUR 40,33;0.23000
1;SO44230   ;6;EUR 799;EUR 36,55;0.23000
